month,category_level,category1,category2,category3,retailer,index_type,matched_sku_count,retailer_avg_price,market_avg_price,price_index
2024-03,category1,Drinks,ALL,ALL,PARKNSHOP,regular_price_index,131,25.291814751049607,25.577971153275183,98.88123885780153
2024-03,category1,Drinks,ALL,ALL,WATSONS,regular_price_index,9,16.305820105820104,15.90794646412926,102.5010999539633
2024-03,category1,Drinks,ALL,ALL,WELLCOME,regular_price_index,172,23.28792155736768,23.17065967153076,100.50607918591545
2024-03,category1,Household / Pet food and care,ALL,ALL,AEON,regular_price_index,8,13.808870967741935,14.783649193548388,93.40637610481282
2024-03,category1,Household / Pet food and care,ALL,ALL,JASONS,regular_price_index,178,30.273887882082878,30.38485982714414,99.63477881519755
2024-03,category1,Household / Pet food and care,ALL,ALL,MANNINGS,regular_price_index,1,23.0,25.580000000000002,89.91399530883503
2024-03,category1,Household / Pet food and care,ALL,ALL,PARKNSHOP,regular_price_index,132,32.87879510717108,32.519442780917565,101.10503838787909
2024-03,category1,Household / Pet food and care,ALL,ALL,WATSONS,regular_price_index,42,31.501305683563746,31.394105222734257,100.34146684566711
2024-03,category1,Household / Pet food and care,ALL,ALL,WELLCOME,regular_price_index,178,30.102397607828923,30.224901508912893,99.59469214135291
2024-03,category1,Milk powder / Baby care,ALL,ALL,AEON,regular_price_index,7,135.14285714285714,134.7116962914198,100.32006192729146
2024-03,category1,Milk powder / Baby care,ALL,ALL,JASONS,regular_price_index,68,213.85532474449883,213.30432977644372,100.25831401014342
2024-03,category1,Milk powder / Baby care,ALL,ALL,MANNINGS,regular_price_index,98,258.2761026991442,257.37586411566826,100.34977583720568
2024-03,category1,Milk powder / Baby care,ALL,ALL,PARKNSHOP,regular_price_index,94,200.91817206381688,200.17199580488858,100.37276755718398
2024-03,category1,Milk powder / Baby care,ALL,ALL,WATSONS,regular_price_index,113,225.08188491497083,226.8496665664693,99.22072547945294
2024-03,category1,Milk powder / Baby care,ALL,ALL,WELLCOME,regular_price_index,68,218.93290222710476,218.9195258548751,100.00611017778218
2024-03,category1,Noodles / Cooking needs / Processed food (cold),ALL,ALL,DCHFOOD,regular_price_index,17,16.08823529411765,18.172960151802656,88.5284244268911
2024-03,category1,Noodles / Cooking needs / Processed food (cold),ALL,ALL,JASONS,regular_price_index,263,22.848017973655793,22.762741151304517,100.37463336152899
2024-03,category1,Noodles / Cooking needs / Processed food (cold),ALL,ALL,PARKNSHOP,regular_price_index,185,22.266474868138936,22.279024219826223,99.94367189710167
2024-03,category1,Noodles / Cooking needs / Processed food (cold),ALL,ALL,WELLCOME,regular_price_index,262,22.816182862088446,22.75765557825483,100.25717624397805
2024-03,category1,Personal care,ALL,ALL,AEON,regular_price_index,3,54.833333333333336,52.50982404692082,104.42490396527766
2024-03,category1,Personal care,ALL,ALL,JASONS,regular_price_index,175,56.68243419090576,56.91108203945915,99.59823668719766
2024-03,category1,Personal care,ALL,ALL,MANNINGS,regular_price_index,156,75.83015264305587,75.96226076889282,99.82608715893953
2024-03,category1,Personal care,ALL,ALL,PARKNSHOP,regular_price_index,205,67.2257162033798,66.34434320369382,101.32848251580387
2024-03,category1,Personal care,ALL,ALL,WATSONS,regular_price_index,244,73.73929893772198,73.89179404899411,99.79362375317208
2024-03,category1,Personal care,ALL,ALL,WELLCOME,regular_price_index,177,58.34775379985152,58.85521676322472,99.13777742860972
2024-03,category1,Rice / Oil / Canned food / Fruits / Vegetables / Meat,ALL,ALL,DCHFOOD,regular_price_index,28,37.01428571428572,38.14836054610943,97.02719903138964
2024-03,category1,Rice / Oil / Canned food / Fruits / Vegetables / Meat,ALL,ALL,JASONS,regular_price_index,160,47.552916161475714,47.40942046873069,100.30267337446081
2024-03,category1,Rice / Oil / Canned food / Fruits / Vegetables / Meat,ALL,ALL,PARKNSHOP,regular_price_index,82,49.56054138744947,49.713130025532735,99.69306169616578
2024-03,category1,Rice / Oil / Canned food / Fruits / Vegetables / Meat,ALL,ALL,WELLCOME,regular_price_index,160,47.54258954857249,47.40942046873069,100.28089160028782
2024-01,category1,Bakery / Cereals / Spreads,ALL,ALL,DCHFOOD,promo_price_index,5,37.409166666666664,36.3141061827957,103.01552371510596
2024-01,category1,Bakery / Cereals / Spreads,ALL,ALL,JASONS,promo_price_index,84,35.82242703533026,35.18306199849422,101.81725239509683
2024-01,category1,Bakery / Cereals / Spreads,ALL,ALL,PARKNSHOP,promo_price_index,65,35.35679948092151,36.144134908626015,97.82167859406533
2024-01,category1,Bakery / Cereals / Spreads,ALL,ALL,WELLCOME,promo_price_index,85,34.209402302333636,34.303580687189985,99.72545610991706
2024-01,category1,Beer / Wines / Spirits,ALL,ALL,DCHFOOD,promo_price_index,6,39.4,37.20586486765922,105.89728296908373
2024-01,category1,Beer / Wines / Spirits,ALL,ALL,JASONS,promo_price_index,30,49.217777388888884,50.35207722265768,97.74726307962847
2024-01,category1,Beer / Wines / Spirits,ALL,ALL,PARKNSHOP,promo_price_index,41,52.715731368971966,50.612071747205356,104.15643847237446
2024-01,category1,Beer / Wines / Spirits,ALL,ALL,WELLCOME,promo_price_index,41,50.15321126846752,51.74798834830685,96.91818536190209
2024-01,category1,Candies / Biscuits / Snacks,ALL,ALL,DCHFOOD,promo_price_index,6,22.61388888888889,20.481978846646186,110.4087112783626
2024-01,category1,Candies / Biscuits / Snacks,ALL,ALL,JASONS,promo_price_index,138,29.55392514972963,29.48941183320598,100.21876772886668
2024-01,category1,Candies / Biscuits / Snacks,ALL,ALL,MANNINGS,promo_price_index,16,20.957862903225806,20.1798283432,103.85550633431417
2024-01,category1,Candies / Biscuits / Snacks,ALL,ALL,PARKNSHOP,promo_price_index,139,28.351635845924008,28.24942455437093,100.36181725173323
2024-01,category1,Candies / Biscuits / Snacks,ALL,ALL,WATSONS,promo_price_index,3,20.133333333333333,20.627597610513742,97.6038689210784
2024-01,category1,Candies / Biscuits / Snacks,ALL,ALL,WELLCOME,promo_price_index,148,26.91114083777124,27.227812645801443,98.83695465313467
2024-01,category1,Dairy / Soy products / Eggs,ALL,ALL,AEON,promo_price_index,1,21.94,22.386451612903226,98.00570621631748
2024-01,category1,Dairy / Soy products / Eggs,ALL,ALL,DCHFOOD,promo_price_index,11,25.161742424242426,24.193428186813186,104.00238539967242
2024-01,category1,Dairy / Soy products / Eggs,ALL,ALL,JASONS,promo_price_index,161,27.013739954051886,26.974494942064123,100.14548933009517
2024-01,category1,Dairy / Soy products / Eggs,ALL,ALL,PARKNSHOP,promo_price_index,140,26.56616610704432,26.47792910142618,100.33324738230147
2024-01,category1,Dairy / Soy products / Eggs,ALL,ALL,WATSONS,promo_price_index,8,18.892757645580225,19.426666857631616,97.25166846189236
2024-01,category1,Dairy / Soy products / Eggs,ALL,ALL,WELLCOME,promo_price_index,164,26.442488872197828,26.59252154914281,99.43580876049035
2024-01,category1,Drinks,ALL,ALL,AEON,promo_price_index,2,15.332380952380952,14.446110291858679,106.13501241937593
2024-01,category1,Drinks,ALL,ALL,DCHFOOD,promo_price_index,10,20.981851503759398,19.625330471945993,106.9120926842609
2024-01,category1,Drinks,ALL,ALL,JASONS,promo_price_index,122,24.24508883921245,24.02205673619345,100.92844715782793
2024-01,category1,Drinks,ALL,ALL,PARKNSHOP,promo_price_index,115,24.50144267381525,24.521977807527907,99.91625824852369
2024-01,category1,Drinks,ALL,ALL,WATSONS,promo_price_index,6,13.21705376344086,12.226904569892474,108.09811827587606
2024-01,category1,Drinks,ALL,ALL,WELLCOME,promo_price_index,125,22.502926328513162,22.871942512447816,98.38659884820093
2024-01,category1,Household / Pet food and care,ALL,ALL,AEON,promo_price_index,8,13.881939728353142,13.354037199502965,103.95313058488279
2024-01,category1,Household / Pet food and care,ALL,ALL,JASONS,promo_price_index,128,30.541252008597517,30.352122476888564,100.62311797750871
2024-01,category1,Household / Pet food and care,ALL,ALL,MANNINGS,promo_price_index,1,23.0,21.583681214421254,106.56198899301953
2024-01,category1,Household / Pet food and care,ALL,ALL,PARKNSHOP,promo_price_index,131,29.98614098028465,30.03455891803385,99.83879257930394
2024-01,category1,Household / Pet food and care,ALL,ALL,WATSONS,promo_price_index,41,30.498838661125912,29.17155394739226,104.54992804335095
2024-01,category1,Household / Pet food and care,ALL,ALL,WELLCOME,promo_price_index,138,29.477689122642982,30.042356097230375,98.12043045904962
